Date,Open,High,Low,Close,Volume,Adj Close,SAR,EP,Trend,AF
2012-08-16,356.47,359.14,355.75,358.55,349300,358.55,364.803,353.49,0,0.14
2012-08-17,357.75,364.81,357.75,363.65,418000,363.65,363.219,353.49,1,0.02
2012-08-20,361.87,365.64,361.87,364.56,481100,364.56,353.49,365.64,1,0.04
2012-08-21,366.76,367.95,363.66,364.18,301000,364.18,353.976,367.95,1,0.06
2012-08-22,364.18,366.35,362.5,365.5,204600,365.5,354.814,367.95,1,0.06
2012-08-23,364.45,365.92,361.68,363.26,195400,363.26,355.603,367.95,1,0.06
2012-08-24,362.65,365.8,362.15,365.08,170800,365.08,356.343,367.95,1,0.06
2012-08-27,366.16,370.2,363.3,366.45,236800,366.45,357.04,370.2,1,0.08
2012-08-28,365.43,368.47,363.67,364.72,216200,364.72,358.093,370.2,1,0.08
2012-08-29,365.13,366.18,361.55,363,424600,363,359.061,370.2,1,0.08
2012-08-30,362.25,364.21,358.15,359.87,347600,359.87,359.952,370.2,0,0.02
2012-08-31,363.03,363.53,359.37,361.64,447800,361.64,370.2,359.37,0,0.04
2012-09-04,357.73,362.08,356.22,358.28,333700,358.28,369.767,356.22,0,0.06
2012-09-05,359.13,363.45,358.68,363.07,419500,363.07,368.954,356.22,0,0.06
2012-09-06,364.96,370.41,363.32,368.72,412200,368.72,368.19,356.22,1,0.02
2012-09-07,367.84,369.77,365.89,369.72,254400,369.72,356.22,369.77,1,0.04
2012-09-10,368.14,371,362.95,366.28,484000,366.28,356.762,371,1,0.06
2012-09-11,364,371.41,364,369.9,432100,369.9,357.616,371.41,1,0.08
2012-09-12,370.99,373.71,367.94,373.16,360300,373.16,358.72,373.71,1,0.1
2012-09-13,371.77,373.67,367.5,369.96,500800,369.96,360.219,373.71,1,0.1
2012-09-14,369.85,370,351.27,351.99,1413000,351.99,361.568,373.71,0,0.02
2012-09-17,352.25,359.54,351.57,357.38,724400,357.38,373.71,351.57,0,0.04
2012-09-18,355.61,358.75,353.38,357.84,709800,357.84,372.824,351.57,0,0.04
2012-09-19,355,375.43,353,369.84,2193700,369.84,371.974,351.57,1,0.02
2012-09-20,376.67,376.67,364.67,371.63,1391500,371.63,351.57,376.67,1,0.04
2012-09-21,370.85,374.99,370.85,371.8,2279500,371.8,352.574,376.67,1,0.04
2012-09-24,369.38,371.78,368,369.3,833000,369.3,353.538,376.67,1,0.04
2012-09-25,369.31,371.91,367.33,368.54,626500,368.54,354.463,376.67,1,0.04
2012-09-26,367.54,375.87,366.8,372.89,883200,372.89,355.351,376.67,1,0.04
2012-09-27,374.9,378.52,370.08,371.47,610200,371.47,356.204,378.52,1,0.06
2012-09-28,370.28,371.39,368.55,369.67,458500,369.67,357.543,378.52,1,0.06
2012-10-01,362.34,372.98,362.34,369.07,427600,369.07,358.802,378.52,1,0.06
2012-10-02,371.4,371.4,368.73,369.91,465500,369.91,359.985,378.52,1,0.06
2012-10-03,371.27,373.2,370.23,372.14,544900,372.14,361.097,378.52,1,0.06
2012-10-04,369.5,377.89,369.5,376.79,564100,376.79,362.142,378.52,1,0.06
2012-10-05,378.75,382.1,377.16,381.29,604800,381.29,363.125,382.1,1,0.08
2012-10-08,380.82,382.51,379.88,381.42,264400,381.42,364.643,382.51,1,0.1
2012-10-09,381.17,381.79,379.7,379.89,468700,379.89,366.43,382.51,1,0.1
2012-10-10,378.6,380,376.19,377.35,438200,377.35,368.038,382.51,1,0.1
2012-10-11,380.46,380.46,374.35,374.35,427000,374.35,369.485,382.51,1,0.1
2012-10-12,376.02,378.34,371.55,373.05,393200,373.05,370.787,382.51,1,0.1
2012-10-15,375.02,375.47,371.69,374.72,480900,374.72,371.55,382.51,1,0.1
2012-10-16,369.31,373.98,368.13,370.69,495600,370.69,371.55,382.51,0,0.02
2012-10-17,372.1,372.42,369.34,369.47,463200,369.47,382.51,369.34,0,0.04
2012-10-18,366.35,373.33,365.26,370.39,721500,370.39,381.983,365.26,0,0.06
